5	4132	19
5	4605	20
5	4800	22
5	5526	24
5	7028	33
5	7830	37
5	7879	37
5	8981	42
5	9231	43
5	14716	67
5	15774	72
5	16158	72
5	21763	96
5	22509	100
5	23983	105
5	25013	110
5	26481	116
5	26615	117
5	27009	118
5	27240	120
5	27330	120
5	28369	124
5	28500	125
5	29119	128
5	29386	129
5	31369	138
5	33931	149
5	34236	149
5	34785	152
5	35460	154
5	35899	156
5	38086	167
5	38094	167
5	40248	176
5	40642	177
5	41473	181
5	41714	181
5	42468	185
5	43588	190
5	44743	196
5	44995	196
5	46122	200
5	45530	201
5	45989	201
5	46235	201
6	79	0
6	152	0
6	228	0
6	2827	12
6	3313	15
6	3523	15
6	4300	19
6	2842	20
6	4582	20
6	5443	24
6	7332	34
6	8441	38
6	10856	48
6	11372	51
6	12733	57
6	13013	57
6	13942	62
6	14973	67
6	15146	67
6	16108	72
6	16834	76
6	17424	77
6	17918	81
6	17920	81
6	20621	91
6	21254	95
6	23689	105
6	25473	115
6	27418	120
6	27398	122
6	27771	123
6	28475	124
6	29360	128
6	31549	138
6	32769	144
6	36128	158
6	37063	163
6	42614	187
6	44639	196
6	46123	201
7	1099	5
7	2100	8
7	2175	9
7	2308	9
7	2353	9
7	3041	13
7	3258	14
7	3334	14
7	4018	18
7	4423	19
7	6897	31
7	6934	32
7	6946	32
7	7656	36
7	7949	36
7	8006	37
7	8257	37
7	8758	41
7	10332	47
7	10413	47
7	10584	47
7	11605	53
7	13220	59
7	13812	62
7	14018	62
7	12511	65
7	14440	65
7	16156	71
7	16187	72
7	16845	76
7	16876	76
7	17202	76
7	17274	76
7	17947	80
7	17918	81
7	18240	81
7	18284	81
7	18327	81
7	18329	81
7	18612	82
7	19494	86
7	19732	88
7	19830	88
7	20060	88
7	20229	90
7	20351	91
7	20736	91
7	21554	95
7	21656	96
7	21647	97
7	22482	100
7	22737	100
7	22838	101
7	23994	105
7	24085	105
7	24433	108
7	24891	109
7	25235	110
7	26074	114
7	26193	114
7	26664	118
7	26789	118
7	27178	119
7	27230	120
7	27420	120
7	28361	124
7	28426	124
7	29355	128
7	29547	130
7	29726	130
7	30288	133
7	30299	133
7	30342	133
7	30677	134
7	30724	134
7	30885	134
7	30695	135
7	30953	135
7	31005	135
7	31716	138
7	31640	139
7	31784	139
7	31871	139
7	31988	139
7	33052	144
7	33926	147
7	33385	148
7	34818	152
7	34854	152
7	34901	154
7	35060	155
7	35911	157
7	37052	162
7	37085	162
7	37184	162
7	37301	163
7	38446	168
7	39393	172
7	39195	173
7	40318	176
7	40679	177
7	41314	181
7	41366	181
7	41411	181
7	41546	181
7	41692	182
7	41726	182
7	41759	182
7	41932	183
7	42321	184
7	42679	185
7	42821	186
7	44488	196
7	44971	196
8	8554	39
8	8614	39
8	9539	43
8	9601	43
8	15201	67
8	15827	71
8	16089	72
8	20710	91
8	21750	96
8	23369	103
8	25229	110
8	28598	125
8	29340	128
8	29719	130
8	30450	133
8	33181	144
8	34885	152
8	40641	177
8	40783	177
8	40921	180
8	41196	180
8	41453	181
8	42971	187
8	43013	190
8	43870	192
8	43940	192
8	44541	195
8	44820	195
8	44950	196
8	45703	200
8	45301	204
9	177	0
9	2007	9
9	5204	23
9	6022	27
9	8122	37
9	8942	41
9	8954	43
9	10015	46
9	11454	51
9	11468	56
9	12445	56
9	15110	67
9	15191	67
9	16204	71
9	16834	75
9	16844	75
9	16949	75
9	17412	77
9	19209	90
9	23754	105
9	25896	114
9	26241	115
9	26756	118
9	26922	118
9	28405	124
9	28474	124
9	31594	139
9	32475	143
9	32955	143
9	33687	147
9	34991	153
9	34933	157
9	36222	158
9	36231	158
9	36978	161
9	36921	162
9	36969	162
9	37903	167
9	38205	167
9	38370	168
9	38733	170
9	38747	170
9	41055	180
9	42218	185
9	42448	185
9	43519	190
9	43742	191
9	44190	193
9	44579	196
9	45381	200
9	45806	200
9	46820	204
9	46824	204
10	4320	18
10	8065	37
10	11676	52
10	20429	90
10	21554	95
10	23657	104
10	26092	114
10	27191	119
10	29181	128
10	32680	143
10	33650	147
10	34608	151
10	34845	152
10	35753	156
10	36671	160
10	37204	162
10	38008	166
10	39070	171
10	39297	171
10	39842	174
10	40220	176
10	41100	179
10	41304	180
10	41366	180
10	41605	181
10	41608	181
10	42557	185
10	42674	186
10	43551	190
10	43041	194
10	44488	194
10	44513	195
10	44638	195
10	45664	199
10	45714	199
10	45605	200
10	45637	200
10	45984	200
10	46542	203
11	747	3
11	4045	17
11	4988	22
11	5910	27
11	9130	41
11	10087	46
11	11511	53
11	11571	53
11	13105	59
11	14492	65
11	14506	65
11	15481	70
11	17552	77
11	17575	79
11	18831	84
11	18922	84
11	18945	84
11	19816	88
11	20135	89
11	20173	89
11	19861	90
11	22091	99
11	22344	100
11	23199	103
11	23210	104
11	23645	104
11	23714	104
11	23769	104
11	24321	107
11	25509	113
11	25603	113
11	25652	114
11	25710	114
11	25856	114
11	27702	121
11	27740	123
11	27913	123
11	28788	126
11	28834	126
11	28906	128
11	29012	128
11	30005	132
11	30033	132
11	30147	133
11	31102	136
11	31220	138
11	32247	141
11	33077	144
11	33590	147
11	34547	152
11	35431	154
11	35783	156
11	35738	157
11	35757	157
11	36062	157
11	36417	159
11	37778	165
11	37759	166
11	37872	166
11	37539	167
11	38021	167
11	38054	167
11	40138	176
11	40180	176
11	40526	176
11	41024	179
11	41297	180
11	41477	181
11	42144	184
11	42564	186
11	44533	195
11	44801	195
11	46568	203
12	1287	6
12	2555	10
12	3685	16
12	3688	16
12	3722	16
12	3815	16
12	5443	25
12	5568	25
12	5695	25
12	7614	35
12	8684	40
12	8785	40
12	8826	40
12	9818	45
12	16270	74
12	16528	74
12	16558	74
12	17415	77
12	17537	79
12	20823	93
12	21806	96
12	21957	97
12	23661	104
12	23672	104
12	25115	110
12	26241	115
12	26254	115
12	28797	126
12	29712	130
12	29615	131
12	30699	134
12	30717	134
12	35071	153
12	36178	159
12	36388	159
12	38532	169
12	38674	169
12	39253	173
12	39436	173
12	40162	177
12	40304	177
12	40762	177
12	42842	188
12	43104	188
12	45029	198
13	834	3
13	1577	6
13	2719	11
13	4303	19
13	6500	30
13	6627	30
13	6727	30
13	7553	34
13	7679	34
13	7730	35
13	8782	40
13	8975	42
13	9803	44
13	9880	45
13	11640	52
13	18055	80
13	18060	80
13	18241	81
13	21577	97
13	24197	106
13	27035	118
13	32078	140
13	33704	147
13	34041	148
13	34785	152
13	34876	152
13	40224	177
13	40358	177
13	41477	182
13	41777	182
13	43013	187
13	45643	200
14	1117	4
14	2127	8
14	2283	13
14	2883	13
14	3289	14
14	3321	14
14	3654	16
14	4076	18
14	4285	20
14	5593	25
14	6356	29
14	6391	32
14	7223	33
14	7594	35
14	8600	38
14	12297	56
14	21764	97
14	22278	99
14	22388	99
14	23427	104
14	23985	105
14	24775	109
14	25094	110
14	25362	111
14	29847	131
14	31521	137
14	31793	139
14	31823	142
14	32426	142
14	32559	142
14	32765	143
14	32769	143
14	32872	143
14	32988	144
14	33073	145
14	34694	152
14	34797	152
14	34913	152
14	34945	152
14	34992	152
14	35049	153
14	35244	153
14	36026	158
14	36846	161
14	36923	161
14	36893	162
14	37192	162
14	37325	162
14	38013	166
14	38295	167
14	38577	169
14	38589	169
14	38192	171
14	38943	171
14	39310	171
14	39256	172
14	39480	174
14	40112	175
14	40211	175
14	40367	176
14	40678	177
14	40692	177
14	42649	186
14	42912	187
14	45918	200
14	46006	200
14	46033	200
14	46039	200
14	46328	201
15	206	0
15	219	0
15	223	0
15	2282	9
15	2387	10
15	3280	14
15	4482	19
15	4558	20
15	4572	20
15	5469	24
15	5704	26
15	6879	32
15	7971	37
15	8230	37
15	8295	37
15	9184	41
15	12311	56
15	12435	56
15	12558	56
15	13190	59
15	13212	60
15	14866	66
15	16792	76
15	17286	76
15	17827	80
15	17893	80
15	17952	80
15	18082	80
15	18086	81
15	18375	82
15	19372	85
15	19460	86
15	20322	90
15	21105	95
15	21213	95
15	21540	95
15	22456	99
15	22508	99
15	22578	100
15	23364	104
15	23496	104
15	24908	109
15	24989	110
15	25023	113
15	26212	115
15	26833	118
15	27423	120
15	27862	123
15	27914	123
15	27989	123
15	28104	123
15	29120	128
15	30116	132
15	30613	133
15	30510	134
15	32760	143
15	33595	148
15	34056	148
15	35259	154
15	35725	156
15	36145	157
15	36153	157
15	36355	158
15	38142	167
15	38196	167
15	40718	177
15	44347	194
15	45794	200
15	46642	204
15	46861	204
16	240	0
16	268	0
16	287	0
16	3628	15
16	4270	19
16	4667	20
16	4695	20
16	5449	24
16	5498	24
16	5608	24
16	5674	25
16	6427	29
16	6675	30
16	7496	34
16	7674	34
16	8717	39
16	8779	39
16	10799	49
16	11758	53
16	14235	63
16	14472	67
16	14925	67
16	16207	72
16	16376	72
16	18496	82
16	19313	85
16	19755	87
16	21815	96
16	21858	96
16	21893	97
16	22126	99
16	23317	104
16	24137	106
16	24403	108
16	25152	110
16	25635	113
16	31997	139
16	33898	149
16	35271	153
16	37418	163
16	37438	163
16	41936	182
16	41972	182
16	43304	189
16	45095	196
17	1920	10
17	2012	10
17	2079	10
17	2289	10
17	2328	10
17	2339	10
17	2384	10
17	2424	10
17	2461	10
17	2465	10
17	2543	10
17	2593	10
17	2813	13
17	3053	13
17	3082	13
17	3130	13
17	3235	13
17	4456	19
17	8452	38
17	8498	38
17	8622	38
17	9525	43
17	9648	43
17	9655	43
17	9759	44
17	11131	50
17	11088	51
17	11199	51
17	11266	51
17	11302	51
17	11346	51
17	11362	51
17	11530	51
17	11652	52
17	12323	55
17	12720	57
17	13532	60
17	13526	61
17	13726	61
17	13872	62
17	14055	62
17	14321	63
17	14705	66
17	14757	66
17	15054	67
17	15153	67
17	15724	70
17	15946	71
17	15962	71
17	16112	71
17	16076	72
17	16423	73
17	16629	74
17	16726	74
17	16740	75
17	16858	75
17	16975	75
17	17023	76
17	17108	76
17	17168	76
17	17245	76
17	17301	77
17	17623	78
17	17655	79
17	17873	80
17	17903	80
17	17988	80
17	18107	80
17	21269	95
17	21341	95
17	25864	114
17	26622	117
17	26721	117
17	26713	118
17	27769	123
17	27930	123
17	28904	127
17	28967	127
17	29778	130
17	29353	131
17	31772	138
17	31813	138
17	31952	139
17	32711	143
17	32871	143
17	35004	153
17	38270	167
17	40677	177
17	44052	194
17	45315	198
17	46085	200
18	1311	5
18	2468	10
18	5696	26
18	9607	43
18	9658	43
18	12127	55
18	14103	63
18	20603	91
18	20898	93
18	22597	100
18	23092	102
18	23157	102
18	24153	107
18	24660	109
18	25104	110
18	28667	127
18	31921	139
18	32980	143
18	33953	148
18	33988	148
18	34095	148
18	34239	150
18	36139	158
18	36921	163
18	37712	165
18	39780	174
18	42056	184
18	42106	184
18	42118	184
18	42688	186
18	43122	188
18	43612	191
18	44977	196
18	44690	198
19	3570	16
19	3614	16
19	4843	21
19	5471	24
19	6475	29
19	6491	29
19	8880	40
19	9243	43
19	12693	57
19	12803	57
19	14202	64
19	14268	64
19	15136	69
19	20677	92
19	20826	92
19	21705	96
19	21693	97
19	21794	97
19	22996	102
19	23062	102
19	23067	102
19	23108	102
19	24316	107
19	25202	111
19	25145	112
19	26443	116
19	27320	120
19	27437	120
19	27556	120
19	28520	124
19	29105	129
19	29605	129
19	29638	129
19	29664	130
19	32915	143
19	32608	144
19	33071	144
19	34908	153
19	35341	153
19	35273	154
19	36178	159
19	36522	159
19	36547	159
19	36557	159
19	36604	160
19	36651	160
19	36935	162
19	39737	173
19	39764	173
19	40224	176
19	40290	176
19	40332	176
19	40696	177
19	41629	182
19	41739	182
19	41827	182
19	41843	182
19	41849	182
19	41902	182
19	42751	186
19	42818	186
19	44079	192
19	44127	193
19	44139	193
19	44558	196
19	46318	201
19	46289	202
20	1684	8
20	2409	9
20	2731	11
20	2871	12
20	2834	14
20	3158	14
20	3644	16
20	3788	16
20	4321	18
20	4194	19
20	5967	27
20	6774	31
20	7992	37
20	8126	38
20	8417	38
20	9115	41
20	10096	47
20	10990	49
20	11183	51
20	11231	52
20	12152	54
20	11820	59
20	13332	61
20	13360	61
20	13416	62
20	13636	62
20	13706	62
20	13961	63
20	14637	66
20	15525	70
20	16451	74
20	16514	74
20	16525	74
20	16710	74
20	16723	75
20	17753	79
20	18632	84
20	19024	84
20	18962	85
20	19596	86
20	20142	89
20	21047	94
20	20939	95
20	21065	95
20	21612	97
20	22117	98
20	22173	100
20	22321	100
20	22735	100
20	22834	100
20	23434	104
20	23459	104
20	24221	108
20	24417	108
20	25710	114
20	25812	114
20	25893	114
20	26480	116
20	26714	117
20	26716	117
20	26586	118
20	26966	118
20	26864	119
20	27137	119
20	28353	124
20	28763	126
20	29888	131
20	29916	131
20	29990	133
20	30049	133
20	30077	133
20	30242	133
20	31033	135
20	31146	136
20	31332	138
20	31344	138
20	31546	138
20	32172	141
20	32392	142
20	32419	142
20	32316	143
20	33392	146
20	33390	147
20	33629	149
20	34518	150
20	34544	150
20	35046	152
20	35691	156
20	35694	156
20	35853	156
20	35858	156
20	36001	156
20	36276	157
20	36959	161
20	36793	162
20	37064	162
20	37517	164
20	37641	165
20	37646	165
20	38259	167
20	38618	169
20	38851	170
20	39022	170
20	39226	171
20	39430	172
20	39786	174
20	39820	174
20	39803	175
20	39902	175
20	39678	176
20	40038	176
20	40307	176
20	40475	176
20	40943	179
20	40994	179
20	41015	179
20	41261	182
20	42071	184
20	42115	184
20	42269	186
20	43386	190
20	43516	190
20	44627	196
20	45637	199
20	46568	203
21	270	0
21	271	1
21	387	1
21	414	1
21	498	1
21	833	3
21	1287	5
21	1315	5
21	1325	5
21	1487	6
21	1734	7
21	1756	7
21	2438	10
21	3387	15
21	3394	15
21	3633	15
21	4693	20
21	5058	23
21	5212	23
21	5356	23
21	5478	24
21	5577	24
21	6426	29
21	8598	38
21	8646	39
21	9564	43
21	10252	47
21	10353	47
21	10464	47
21	10567	48
21	10786	49
21	11175	51
21	11223	51
21	11604	52
21	11723	53
21	11995	53
21	12016	53
21	11666	54
21	12141	55
21	12365	56
21	12824	58
21	13057	58
21	13679	61
21	14311	65
21	15135	68
21	15312	68
21	16185	72
21	16267	72
21	17192	77
21	17290	77
21	18213	81
21	18304	81
21	18948	87
21	20112	89
21	20399	91
21	21275	96
21	22339	101
21	25658	113
21	25707	114
21	25793	114
21	25936	114
21	25998	114
21	26239	115
21	26361	115
21	26327	116
21	26572	116
21	26463	117
21	26735	117
21	27097	118
21	27216	119
21	27317	119
21	27241	120
21	27244	120
21	27434	120
21	27600	121
21	27692	121
21	27868	123
21	27992	124
21	28386	124
21	28914	127
21	29174	128
21	29351	129
21	29531	129
21	29532	129
21	29605	129
21	29615	130
21	29786	130
21	29846	130
21	29761	131
21	29781	131
21	29865	131
21	29937	131
21	30097	132
21	30246	132
21	30447	133
21	30424	134
21	30647	134
21	30931	134
21	32036	139
21	31879	140
21	32073	141
21	32248	141
21	32850	144
21	33102	144
21	34071	148
21	33945	149
21	34122	149
21	34151	149
21	34154	149
21	34186	149
21	34245	149
21	34390	150
21	35071	154
21	35319	154
21	35437	155
21	35964	156
21	36154	157
21	36028	158
21	36127	158
21	36200	158
21	37226	163
21	37339	163
21	37422	163
21	37509	163
21	38214	168
21	38425	168
21	38532	168
21	38608	168
21	39193	172
21	39757	173
21	40365	177
21	40517	177
21	40525	177
21	40558	177
21	40584	177
21	40654	177
21	40810	177
21	41767	182
21	42695	186
21	42654	187
21	43022	188
21	43172	189
21	43461	190
21	43669	191
21	43804	191
21	43824	191
21	44166	193
21	44792	196
21	45009	196
21	45218	198
21	46151	201
22	25	0
22	286	0
22	235	1
22	2481	10
22	3209	14
22	5702	26
22	5931	27
22	6092	27
22	6156	29
22	6229	29
22	6503	29
22	6669	30
22	6746	30
22	6542	31
22	7051	32
22	7147	33
22	10282	46
22	10210	47
22	11491	53
22	13425	60
22	13865	62
22	15428	68
22	15678	70
22	15919	72
22	15922	72
22	15940	72
22	16470	73
22	16464	74
22	16602	74
22	16676	74
22	16914	75
22	16969	76
22	16989	76
22	17819	80
22	18740	84
22	19369	85
22	20339	91
22	20644	92
22	20747	92
22	20980	93
22	21273	95
22	21373	95
22	21834	96
22	21789	97
22	22204	99
22	22282	99
22	23646	104
22	24655	109
22	25668	113
22	25725	113
22	26602	118
22	28471	125
22	28561	125
22	28843	127
22	29379	128
22	30129	133
22	30270	134
22	31445	137
22	33829	148
22	36694	161
22	39063	172
22	41255	180
22	41407	180
22	41942	182
22	42817	186
22	42796	189
22	43047	189
22	43245	189
22	43733	191
22	44246	193
22	44145	194
22	44631	195
22	44867	195
22	45808	202
23	1620	6
23	1880	8
23	1950	8
23	3063	13
23	3829	16
23	3798	17
23	3857	17
23	3861	17
23	3961	17
23	4040	18
23	4045	18
23	4932	21
23	5116	23
23	5248	23
23	5717	26
23	5792	26
23	5853	27
23	5901	27
23	6032	28
23	6802	31
23	6955	32
23	7769	35
23	7774	35
23	7834	35
23	7789	36
23	7793	36
23	7856	36
23	7871	36
23	7894	36
23	8010	37
23	9999	45
23	10192	47
23	10396	47
23	10993	50
23	11006	50
23	11074	50
23	11105	50
23	13332	60
23	13451	60
23	14412	65
23	14528	65
23	14613	66
23	14638	66
23	15373	68
23	15382	68
23	15671	70
23	15882	71
23	16564	74
23	16632	74
23	17678	78
23	18718	83
23	19038	85
23	19091	85
23	20908	93
23	20922	93
23	21133	94
23	21257	94
23	21897	97
23	21938	97
23	21978	98
23	22041	98
23	22148	98
23	22321	99
23	22336	99
23	22982	102
23	23134	102
23	23147	102
23	23230	102
23	23224	103
23	23548	104
23	23595	104
23	24301	107
23	24308	107
23	24348	107
23	24351	107
23	24502	108
23	24609	108
23	25324	112
23	25455	112
23	25477	112
23	25674	113
23	25704	113
23	26446	116
23	26864	118
23	26876	118
23	27597	121
23	27899	122
23	27846	123
23	27943	123
23	27970	123
23	28793	126
23	28832	126
23	28822	127
23	28863	127
23	28906	127
23	28982	127
23	29084	127
23	29226	128
23	29921	131
23	29963	131
23	30021	131
23	29986	132
23	30077	132
23	30175	132
23	31090	135
23	31146	136
23	31304	137
23	31344	137
23	32003	140
23	32066	140
23	32637	142
23	33215	145
23	33245	145
23	33310	145
23	33367	145
23	34365	150
23	35621	155
23	35950	157
23	36086	157
23	36573	159
23	36584	159
23	36609	160
23	36832	161
23	36876	161
23	36934	161
23	36959	161
23	37057	161
23	37064	162
23	37496	164
23	37676	166
23	37840	166
23	37947	166
23	38537	169
23	38646	169
23	38715	170
23	38818	170
23	38882	170
23	39022	171
23	39711	173
23	39719	173
23	39786	174
23	39902	174
23	40041	175
23	40854	178
23	40933	178
23	40955	179
23	41019	179
23	40997	180
24	246	0
24	381	0
24	552	2
24	3275	14
24	3354	14
24	3515	16
24	3694	16
24	4189	18
24	4311	18
24	4355	19
24	5639	25
24	5657	25
24	5710	25
24	5726	25
24	6450	30
24	6557	30
24	6604	30
24	6666	30
24	6752	31
24	6758	31
24	7215	35
24	9332	43
24	9577	43
24	9590	43
24	9766	44
24	9860	45
24	9990	45
24	10313	47
24	12430	57
24	12935	57
24	12985	58
24	13214	59
24	14050	62
24	14298	64
24	16015	72
24	16363	72
24	16398	73
24	19464	86
24	18867	89
24	19346	89
24	20463	92
24	20680	92
24	20893	92
24	22768	100
24	22769	100
24	23457	104
24	28328	124
24	28493	124
24	29549	129
24	29358	131
24	31035	135
24	31872	141
24	32468	142
24	33255	145
24	34214	148
24	33845	150
24	34332	150
24	34786	151
24	35258	155
24	35479	155
24	35614	155
24	36329	159
24	36463	159
24	36477	159
24	36531	159
24	38181	167
24	40500	177
24	41139	181
24	41832	184
24	42299	184
24	42501	185
24	42580	185
24	44308	194
24	44402	194
24	44666	196
24	45035	196
24	45373	198
24	45848	201
25	5	4
25	1078	4
25	1659	9
25	2532	14
25	4554	21
25	5080	22
25	5142	23
25	7116	33
25	8254	37
25	8283	37
25	8303	37
25	9337	43
25	10428	48
25	10623	48
25	11598	52
25	12275	56
25	12815	57
25	12848	57
25	15712	70
25	15787	70
25	15857	70
25	15889	70
25	17042	76
25	17983	80
25	19299	86
25	19535	86
25	20919	93
25	21355	95
25	21373	95
25	22551	100
25	23099	103
25	23411	104
25	23633	104
25	23641	105
25	24705	109
25	25798	114
25	25908	114
25	25973	114
25	26937	119
25	27934	123
25	27997	123
25	28089	123
25	28246	124
25	28305	124
25	28918	128
25	29188	128
25	29144	129
25	31795	138
25	32594	143
25	33249	146
25	35876	156
25	36126	157
25	36155	157
25	36648	161
25	36745	161
25	37882	166
25	38136	167
25	38717	169
25	39099	171
25	39102	171
25	39341	172
25	39504	172
25	40035	176
25	41165	180
25	42157	183
25	42462	185
25	43735	190
25	44669	196
25	45840	200
26	2022	8
26	2065	8
26	2827	12
26	3171	13
26	5136	23
26	6013	28
26	6027	28
26	6054	28
26	6060	28
26	7113	33
26	7385	33
26	7714	35
26	8034	36
26	8151	37
26	9564	43
26	16568	75
26	17974	80
26	27992	124
26	28386	124
26	30651	134
26	31879	139
26	32475	143
26	33809	148
26	33945	148
26	34245	149
26	34496	152
26	34967	152
26	35304	154
26	36087	157
26	36485	159
26	38214	167
26	40159	176
26	40410	176
26	40505	177
26	44792	196
26	45297	199
27	516	3
27	800	3
27	884	3
27	864	4
27	1990	8
27	1875	9
27	1888	9
27	2722	13
27	3165	14
27	3306	14
27	3991	18
27	4032	18
27	4208	18
27	5932	28
27	7883	36
27	7914	36
27	8013	36
27	8021	37
27	8094	37
27	10957	49
27	11414	52
27	11641	52
27	13360	60
27	13416	61
27	13466	61
27	13519	61
27	13661	61
27	13663	61
27	13690	61
27	13722	61
27	14377	65
27	14504	65
27	14634	65
27	14810	66
27	15470	70
27	15638	70
27	15723	70
27	15973	71
27	16724	75
27	16747	75
27	16750	75
27	16537	76
27	17133	76
27	17737	80
27	17817	80
27	17841	80
27	18096	80
27	19651	87
27	19746	87
27	19868	87
27	20090	89
27	20113	90
27	20939	94
27	21023	94
27	21113	94
27	21133	94
27	22177	99
27	22418	99
27	23187	104
27	23359	104
27	23367	104
27	23473	104
27	24364	109
27	24529	109
27	24631	109
27	24663	109
27	25533	114
27	25613	114
27	25674	114
27	27791	122
27	27354	123
27	27797	123
